"56","Ramona Nicole MĂNESCU ","Ministerul Afacerilor Externe","ministru","https://www.mae.ro/node/49636",,NULL,,,"Experienţa profesională	
 

Perioada

24 Iulie 2019 – prezent

Poziția

Ministru al Afacerilor Externe, Guvernul României

Perioada

Mai 2014 – Iulie 2019

Poziția

Membră a Parlamentului European, al treilea mandat

 

Membră a Comisiei pentru afaceri externe (AFET)

Membră supleantă a Comisiei pentru Comerț Internațional (INTA)

Membră supleantă a Comisiei pentru transport şi turism (TRAN)

Membră supleantă a Subcomisiei pentru drepturile omului (DROI)

Vicepreședinta Delegației pentru relația cu țările Mashreq (DMAS)

Membră supleantă a Delegației pentru relația cu Peninsula Arabică (DARP)

Președinta Grupurilor de prietenie din Parlamentul European “UE – Liban”, “UE – Qatar” și “UE – Oman”

Perioada

August 2013 – Februarie 2014

Poziția

Ministru al Transporturilor, Guvernul României

Perioada

Iulie 2009 - August 2013

Poziția

Membră a Parlamentului European, al doilea mandat

 

Coordonatoare a Grupului ALDE in Comisia pentru Dezvoltare Regională (REGI)

Membră a Comisiei pentru Cultura si Educație (CULT)

Membră a Comisiei pentru Afaceri sociale şi Ocuparea Forţei de Muncă (EMPL)

Membră a Delegației pentru relațiile cu Peninsula Arabica (DARP)

Membră a Delegației pentru relațiile cu Japonia

Vicepreședintă a Intergrupului Urban din Parlamentul European

Vicepreședintă a Intergrupului Tineret din Parlamentul European

Perioada

Decembrie 2007- Iunie 2009

Poziția

Membră a Parlamentului European, primul mandat

 

Membră a Comisiei pentru Dezvoltare Regională (REGI)

Membră a Comisiei pentru Cultura si Educație (CULT)

Perioada

Mai 2005 - Decembrie 2007

Poziția

Vicepreşedintă cu rang de Subsecretar de Stat - Autoritatea Naţională pentru Tineret

Perioada

Septembrie 2000 – Mai 2005

Poziția

Baroul Bucureşti, Cabinet Individual de Avocatură  „Ramona Nicole Mănescu”

Perioada

Ianuarie 2002 – Decembrie 2004

Poziția

Expert parlamentar, Camera Deputaţilor – Parlamentul României

 

 

Educație și formare 

 

Perioada

Ianuarie – Decembrie 2006

 

Cursuri postuniversitare de specializare, Institutul Diplomatic Român din cadrul Ministerului Afacerilor Externe

Perioada

Septembrie 2004 – Iulie 2006

 

Studii academice postuniversitare, Relaţii Internaţionale şi Integrare Europeană - Şcoala Naţională de Studii Politice şi Administrative Bucureşti

Perioada

Martie 2006 – Iunie 2006

 

Cursuri postuniversitare de perfecţionare, Academia Nationala de Informatii - Colegiul Superior de Securitate Naţională

Perioada

Ianuarie 2005 – Iulie 2005

 

Cursuri postuniversitare de perfecţionare, Universitatea Naţională de Apărare - Colegiul Naţional de Apărare

Perioada

1996 - 1999

 

1999, Licenţiat în Ştiinţe Juridice – Lucrare cu tema „Interpretarea Tratatelor Internaţionale”

Facultatea de Drept, Universitatea Bucureşti

 

 

Aptitudini şi competenţe personale

 

Limba maternă

Română

Limbi străine cunoscute

Engleză, Franceză, Italiană

 

 

Activitate politică

 

 

Partidul National Liberal – Februarie 1990 – Iulie 2017

Principalele activități

1996 – 1997, PNL sector 6 – Președinta a Organizației TNL Sector 6

1996 – 2004, Membră a Departamentului de Relații Externe a PNL

2001 – 2002, Ofițer Internațional al TNL

2002 – 2005, Vicepreședinta TNL

Raportoare a Comisiei pentru Afaceri Externe a Delegației Reprezentanților Naționali a PNL

2003 – 2005, Vicepreședinta Federației Internaționale a Tineretului Liberal (ILFRY), coordonatoare a organizațiilor de tineret din Europa Centrală și de Sud-Est, Orientul Mijlociu și Caucazul de Sud

2012 – 2014, Vicepreședinta ALDE

 

 

Premii și distincții

 

 

Octombrie 2008, Europarlamentarul anului la categoria Educație și Cultură (premiu acordat de revista The Parliament Magazine)

 

 

Afiliere la organizații profesionale

 

 

Școala Româno – Finlandeză, Președintă a Boardului

Institutul Liberal I.C. Brătianu – Membră a Consiliului Director

 

 

Publicații

 

 

The Hybrid Warfare, June 2018, Editura Vizual, ISBN 978-973-587-200-7

Security and Terrorism, June 2018, Editura Vizual, ISBN 978-973-587-201-4

European Neighbourhood Policy and Migration, June 2018, Editura Vizual, ISBN 978-973-587-202-1

Human Rights and International Law; New technologies and Democratic Participation – Vision or Reality; Gender Equality and Empowerment of Women; Advocating Human Rights: Position of Youth in Society; The role of young political leaders in promoting tolerance and respect of Human Rights in Romanian society (www.coe.int/youth)

Antimondializarea ca alteritate; Consiliul European; Romania to European Union (Revista Cadran Politic)

NATO Paradox (Revista Lumea)","2019-08-31 20:46:07"
"58","Cosmin-Răzvan BUTUZA","Ministerul Tineretului si Sportului","Secretar de Stat","http://mts.ro/despre-noi/conducerea/secretar-de-stat-pe-activitati-de-sport/",,"http://mts.ro/wp-content/uploads/2017/02/CV-Cosmin-Butuza-1.pdf",,,NULL,"2019-08-31 20:51:51"
"59","Zsolt Lorinc GYONGYOSSY","Ministerul Tineretului si Sportului","Subsecretar de Stat","http://mts.ro/despre-noi/conducerea/subsecretar-de-stat-pe-activitati-de-sport/",,"http://mts.ro/wp-content/uploads/2017/03/CV-Zsolt-Gyongyossy.pdf",,,NULL,"2019-08-31 20:52:25"
"60","Cristina Mădălina ANDRONIC","Ministerul Tineretului si Sportului","Subsecretar de Stat","http://mts.ro/despre-noi/conducerea/sub-secretar-de-stat/",,"http://mts.ro/wp-content/uploads/2017/09/CV-Europass-20171019-Andronic-EN.pdf",,,NULL,"2019-08-31 20:53:00"
"61","Alin Iulian VOICESCU","Ministerul Tineretului si Sportului","Secretar General","http://mts.ro/despre-noi/conducerea/secretar-general/",,NULL,,,NULL,"2019-08-31 20:53:29"
"62","Constantin Bogdan MATEI","Ministerul Tineretului si Sportului","Ministru","http://mts.ro/despre-noi/conducerea/ministru/",,"http://gov.ro/fisiere/ministri_fisiere/CV_-_MATEI_Constantin_Bogdan.pdf",,,NULL,"2019-08-31 20:54:10"
"63","Remus MUNTEANU","Ministerul Tineretului si Sportului","Secretar de Stat","http://mts.ro/despre-noi/conducerea/secretar-de-stat-pe-activitati-de-tineret/",,NULL,,,NULL,"2019-08-31 20:55:02"
"64","ALEXANDRU RĂZVAN CUC","Ministrul Transporturilor
","Ministerul Transporturilor","http://www.mt.gov.ro/web14/despre-noi/conducere/minister",,"http://gov.ro/fisiere/ministri_fisiere/19-02-22-01-05-16CV_R%C4%83zvan_Cuc.pdf",,,NULL,"2019-08-31 20:57:06"
"65","Marius Humelnicu","Ministerul Transporturilor","Secretar de stat",,,NULL,,,NULL,"2019-08-31 20:57:35"
"66","Ionel Minea","Ministerul Transporturilor","Secretar de stat",,,NULL,,,NULL,"2019-08-31 20:57:55"
"67","Ovidiu Marcel Sîrbu","Ministerul Transporturilor","Secretar de stat",,,NULL,,,NULL,"2019-08-31 20:58:10"
"68","Ion Iordăchescu","Ministerul Transporturilor","Secretar de stat",,,NULL,,,NULL,"2019-08-31 20:58:22"
"69","Călin Cristian Forț","Ministerul Transporturilor","Secretar de stat",,,NULL,,,NULL,"2019-08-31 20:58:31"
"70","Dragos-Virgil Titea","Ministerul Transporturilor","Secretar de stat",,,NULL,,,NULL,"2019-08-31 20:58:43"
"71","Petre Neacșa","Ministerul Transporturilor","Secretar general",,,NULL,,,NULL,"2019-08-31 20:58:59"
"72","Romulus Cătălin Pantazi","Ministerul Transporturilor","Secretar general adjunct",,,NULL,,,NULL,"2019-08-31 20:59:12"
"73","Fabian Țîrcă","Ministerul Transporturilor","Secretar general adjunct",,,NULL,,,NULL,"2019-08-31 20:59:26"
"74","George Ciamba","Ministerul Afacerilor Externe","Ministru delegat pentru Afaceri Europene","https://www.mae.ro/node/39857",,"http://gov.ro/fisiere/ministri_fisiere/CV_-_George_Ciamba.pdf",,,"George Ciamba a fost numit în funcția de ministru delegat pentru Afaceri Europene la 14 noiembrie 2018.

George Ciamba este diplomat de carieră şi lucrează în Ministerul Afacerilor Externe al României din decembrie 1990.

Din ianuarie 2017 si pana la 13 noiembrie 2018, a îndeplinit funcția de Secretar de stat pentru Afaceri Bilaterale şi Strategice în Spaţiul Euroatlantic.

În 2016, în calitate de reprezentant cu însărcinări speciale pentru diplomație economică, a contribuit la promovarea şi derularea proiectelor economice în cadrul cărora România are interese strategice, precum și la consolidarea relației inter-ministeriale în vederea reprezentării economice externe.

Anterior, din noiembrie 2012 a fost secretar de stat pentru Afaceri Europene, urmărind cu prioritate asigurarea unei participări active a României în toate formatele de lucru ale UE, coordonarea pozițiilor interne susținute în formațiunile Consiliului UE și promovarea contribuției naționale în formularea politicilor europene. Totodată, a asigurat participarea în cadrul Consiliului Afaceri Generale.

Înainte de preluarea portofoliului de secretar de stat pentru Afaceri Europene, George Ciamba a fost ambasador al României în Republica Elenă, obiectivul major al misiunii sale fiind promovarea relaţiilor bilaterale româno-elene și a cooperării dintre cele două ţări la nivelul UE. A urmărit cu atenție dezvoltările crizei economice din Grecia, ca parte a fenomenului crizei datoriilor suverane din UE, precum și transformarea acesteia într-o criză politică internă și implicațiile asupra țării noastre.

În perioada iulie 2003 – ianuarie 2005 a deţinut funcţia de secretar de stat pentru Afaceri Multilaterale și ulterior, Globale, în MAE. În această calitate, a coordonat  dosarele asociate cu UE (Conferința Interguvernamentală), NATO, Consiliul Europei, ONU și alte organizații internaționale.

Principalele linii de acțiune ale mandatului său au vizat promovarea progreselor României în cadrul procesului de aderare la UE, concretizată cu încheierea negocierilor la finele anului 2004; contribuția activă a României la dezbaterile din cadrul CIG și cu privire la viitorul Europei; susținerea extinderii NATO și a UE către Europa de Sud-Est și a implicării lor în democratizarea și securizarea regiunii Mării Negre, o zonă de interes strategic; Parteneriatul Strategic cu SUA; gestionarea dezvoltărilor complexe asociate cu evoluțiile din Irak și Orientul Mijlociu și contribuția la strategia diplomatică a României în relațiile cu statele din zonă.

Între 1999 – 2003, George Ciamba a fost ambasador al României în Republica Turcia, precum şi Reprezentant Permanent al României la Organizaţia Cooperării Economice la Marea Neagră, între 2001 – 2003.

În mod prioritar, a fost urmărită creșterea relațiilor economice (investiții si comerț) pentru a reflecta nivelul excelent al relațiilor politice bilaterale. Totodată, s-au urmărit, constant, negocierile de aderare la NATO, în mod special prin consolidarea inițiativelor de dialog care au avut ca scop obținerea sprijinului în cadrul patrulaterului România-Bulgaria-Turcia-Grecia.

Anterior primei desemnări în calitate de ambasador, a ocupat funcțiile de director adjunct (1996 – 1997) și apoi director al Direcției America de Nord (1997 – 1999), într-un moment definitoriu al relațiilor dintre România și SUA - lansarea Parteneriatului Strategic. A fost membru în comisia interguvernamentală și Grupul de Inițiativă România-SUA creat sub egida Centrului de Studii Strategice Internaționale din Washington, think-tank desemnat să elaboreze politici pe baza avantajelor specifice ale României în relațiile cu SUA.

În 1995 a fost secretarul Grupului de lucru vizând reconcilierea istorică între România și Ungaria care a dus la semnarea Tratatului de bază cu Ungaria, în 1996.

Între 1991 – 1995 a ocupat diferite funcţii în cadrul MAE: referent de spaţiu pentru SUA, pentru Agenția Internațională pentru Energie Atomică și pentru problematica neproliferării.

După absolvirea studiilor superioare, George Ciamba a intrat in Ministerul de Externe ca ataşat şi a parcurs toate etapele carierei diplomatice, în anul 2004 fiindu-i acordat gradul diplomatic de ambasador.

În 1999 a primit distincţia ""Ambasadorul Anului"", acordată de cotidianul ""Nine O'clock"", iar în 2000, a fost decorat cu ""Ordinul Meritul Naţional în Grad de Comandor"". De asemenea, a fost decorat de către Președintele Republicii Elene cu „Marea Cruce a Ordinului Phoenix”.

George Ciamba a absolvit Facultatea de Inginerie Electronică (1989); deţine o diplomă de studii aprofundate în relaţii internaţionale, obținută ca șef de promoție în 1993, din partea Universității București și a MAE; a urmat cursurile Programului de Economie şi Relaţii Internaţionale la Hoover Institution - Universitatea Stanford (1992) şi a fost selectat să participe la Programul ""International Visitor"" pentru lideri în formare pe probleme de politică externă al Agenţiei de Informaţii a SUA (1997). A publicat articole în domeniul relațiilor internaționale, cu accent pe Parteneriatul Strategic dintre România și SUA, respectiv integrarea euro-atlantică a României.

Vorbeşte fluent limbile engleză şi franceză. Are cunoştinţe de limbă greacă. Este căsătorit, soția este diplomat de carieră şi au o fiică, născută în 2003.","2019-08-31 21:04:10"
"75","Monica Dorina Gheorghiţă","Ministerul Afacerilor Externe","Secretar de stat","https://www.mae.ro/node/40104",,NULL,,,"Monica Dorina Gheorghiță a fost numită în funcția de secretar de stat pentru Afaceri Globale la 18 ianuarie 2017. Este diplomat de carieră și lucrează în Ministerul Afacerilor Externe din anul 2005. Anterior, a lucrat ca expert în cadrul Guvernului României/Cancelaria Primului Ministru.

Pe parcursul carierei diplomatice, a activat în Centrala Ministerului Afacerilor Externe, în cadrul Departamentului pentru Relațiile cu Românii de Pretutindeni (2005-2006) și al Direcției Generale Afaceri Juridice (2007-2009). În perioada 2009-2010, a fost consilier al ministrului afacerilor externe. Între anii 2010-2016, și-a desfășurat activitatea la Direcția Asia-Pacific, unde a coordonat succesiv, atât dosare ale relațiilor bilaterale ale României cu state asiatice, cât și componenta de diplomație multilaterală subsumată acestui spațiu. În perioada decembrie 2016 - ianuarie 2017, a deținut funcția de director al Direcției Asia – Pacific.

Este absolventă a Facultății de Drept, Universitatea București, promoția 2003, și a Institutului de Drept al Afacerilor și al Cooperării Internaționale Nicolae Titulescu-Henri Capitant (studii postuniversitare în limba franceză), în cadrul aceleiași universități (2005). A fost primul diplomat român acceptat în cadrul Foreign Service Programme, organizat de Universitatea Oxford din Marea Britanie, ca bursier Chevening (studii postuniversitare, 2006-2007). Deține un master în domeniul relațiilor internaționale, analiza și soluționarea conflictelor (SNSPA, 2008). În 2012, obține titlul de doctor în științe militare și informații în cadrul Academiei Naționale de Informații “Mihai Viteazul”, sub îndrumarea prof. univ. Cristian Troncotă. În perioada 2014-2015, a urmat studii postdoctorale la Academia Română, Institutul de Economie Mondială.

Vorbește fluent limba engleză. Are cunoștințe avansate de franceză și spaniolă și un nivel intermediar de studiu al limbilor germană și chineză.

S-a născut în 1980. Este căsătorită și are o fiică.","2019-08-31 21:26:09"
"76","Maria Magdalena GRIGORE","Ministerul Afacerilor Externe","Secretar de stat","https://www.mae.ro/node/46529",,NULL,,,"Maria Magdalena GRIGORE a fost numită în funcția de secretar de stat la Ministerul Afacerilor Externe în data de 19 iulie 2018.

Anterior a ocupat funcția de secretar de stat la Ministerul Transporturilor în perioada ianuarie 2017 – iulie 2018, calitate pe care a deținut-o și în perioada ianuarie 2015 – noiembrie 2016.

Printre principalele responsabilități în această funcție au fost: coordonarea managementului entităților aflate în subordinea sau sub autoritatea Ministerului Transporturilor din domeniul feroviar, aviație și naval prin stabilirea și monitorizarea indicatorilor și a criteriilor de performanță specifici fiecărei entități, precum și monitorizarea proiectelor de investiții cu finanțare din POIM 2014-2020. Ca secretar de stat în cadrul Ministerului Transporturilor, Maria Magdalena Grigore a fost și coordonator al domeniului Afaceri Europene și Relații Internaționale și reprezentantul ministerului în Comitetul de Coordonare a Sistemului Național de gestionare a Afacerilor Europene (CCAE) constituit pentru pregătirea Președinției României la Consiliul Uniunii Europene.

În calitate de secretar de stat a reprezentat Romania în cadrul evenimentelor la nivel înalt ale unor importante organizații internaționale, printre care UNECE – ITC, ESCAP, Comitetele de coordonare ale proiectului Autostrada Transeuropeană Nord-Sud (TEM) și proiectului Calea Ferată Trans-Europeană (TER) ale ONU, OECD – ITF, Organizația Interguvernamentală pentru Transporturi Feroviare Internaționale (OTIF) , Organizația de Cooperare a Căilor Ferate (OCCF), DANUBE-FAB, Cooperarea Economică a Mării Negre, Consiliile Ministeriale de Transport, Telecomunicații și Energie – componenta Transporturi ale UE (TTE-T), Comisia Interguvernamentală TRACECA (ICG TRACECA), și a prezidat grupurile de transport din cadrul Comisiilor Interguvernamentale mixte cu țări din Europa, Asia Centrală, Balcanii de Vest, Comunitatea Statelor Independente și Caucaz.

Din februarie 2018, Maria Magdalena GRIGORE ocupă funcția de vice-președinte al Biroului Comitetului pentru Transporturi Interioare din cadrul Comisiei Economice pentru Europa a Organizației Națiunilor Unite (ITC CEE-ONU).

Din iulie 2012, este și Secretarul Național TRACECA al României. Din această funcție asigură condițiile necesare pentru implementarea prevederilor Acordului multilateral de bază privind dezvoltarea Coridorului Europa-Caucaz-Asia şi a anexelor tehnice pentru stimularea cooperării între cele 13 state membre (Armenia, Azerbaidjan, Bulgaria, Georgia, Iran, Kazahstan, Kârgâzstan, Moldova, România, Tadjikistan, Turcia, Ucraina, Uzbekistan) în vederea dezvoltării și integrării transporturilor și comerțului în regiune, cât și condițiile necesare pentru implementarea deciziilor luate de statele membre ale organizației și promovează proiectele regionale în vederea integrării optime a transportului internațional în regiunea Europa-Caucaz-Asia prin identificarea barierelor administrative și legislative.

Absolventă a Facultății de Relaţii Economice Internaționale din cadrul Academiei de Studii Economice din București, și-a completat ulterior studiile cu două Mastere, primul în “Managementul Informațiilor de Securitate Națională” din cadrul Academiei Naționale de Informații “Mihai Viteazul” din București şi al doilea “Securitate şi bună guvernare” – curs de nivel înalt din cadrul Colegiului Național de Apărare.

 ","2019-08-31 21:26:46"
"77","Dănuț Sebastian Neculăescu","Ministerul Afacerilor Externe","Secretar de stat","https://www.mae.ro/node/37587",,NULL,,,"Dănuț Sebastian Neculăescu a fost numit, la 1 august 2017, în funcția de secretar de stat pentru relații cu vecinătatea estică și relații multilaterale la nivel global. Este diplomat de carieră și lucrează în Ministerul Afacerilor Externe al României din octombrie 2002. Pe parcursul carierei diplomatice a îndeplinit responsabilități atât în Centrala Ministerului Afacerilor Externe, cât și în serviciul diplomatic exterior.

În intervalul aprilie - iulie 2017 a îndeplinit funcția de consilier de stat în cadrul aparatului propriu de lucru al Prim-ministrului.

Anterior, din iunie 2016 și până aprilie 2017 a deținut funcția de secretar de stat pentru afaceri strategice și, ulterior, pentru afaceri regionale în cadrul Ministerului Afacerilor Externe. A contribuit la aprofundarea dialogului strategic cu SUA, inclusiv prin participarea la consultări în cadrul Celei de a V-a reuniune a Task-Force-ului pentru implementarea Declarației comune privind Parteneriatul Strategic pentru secolul XXI între România şi SUA. De asemenea, printre principalele linii de mandat s-a numărat consolidarea Parteneriatului strategic bilateral pentru integrare europeană a Republicii Moldova.  

În perioada august 2015 – iunie 2016, a ocupat poziția de director general pentru afaceri strategice, iar în intervalul octombrie 2011 – ianuarie 2013, respectiv noiembrie 2013 – august 2015 a îndeplinit funcția de director pentru politici de securitate. Din aceste poziții a contribuit la pregătirea Summit-urilor NATO din SUA (Chicago – 2012), Marea Britanie (New Port – 2014), precum și la dezvoltarea parteneriatelor strategice ale României pe dimensiunea de securitate cu SUA, Polonia și Turcia. În perioada ianuarie 2013 – noiembrie 2013 a lucrat în calitate de responsabil cu planificarea activităților de monitorizare din cadrul Cartierului General de la Tbilisi al Misiunii UE a Monitorizare din Georgia (EUMM). În intervalul decembrie 2006 – mai 2009 a fost adjunct reprezentantului permanent al României la dialogul politico-militar de la Viena, (Forumul pentru Dialog în domeniul Securității/FSC, Comisia Consultativă Cer Deschis, Grupul Consultativ Comun/JCG) și în Comitetul de Securitate al OSCE, creat în 2006.

În intervalul mai 2009 – septembrie 2011 a fost adjunctul reprezentantului permanent al României pe lângă Agenția Internațională pentru Energie Atomică (AIEA), cu sediul la Viena, și Comisiei pregătitoare a Tratatului pentru Interzicerea Totală a Testelor Nucleare (CTBTO). Din această poziție a contribuit la pregătirea și derularea mandatului României de vicepreședinte al Consiliului Guvernatorilor AIEA (2009 – 2011), respectiv de președinte al Conferinței Generale a AIEA (septembrie 2011). Totodată, a sprijinit îndeplinirea mandatului României de coordonator la nivelul Agenției de la Viena pentru negocierile cu Secretariatul AIEA şi statele membre privind bugetul AIEA pentru 2010 – 2011 și al elaborării Strategiei AIEA pe Termen Mediu pentru 2012 – 2017.

Anterior, în intervalul martie 2004 – decembrie 2006, a îndeplinit funcția de șef birou și ulterior director al Direcției OSCE, Neproliferare și Controlul Armamentelor din cadrul Ministerului Afacerilor Externe.

Între anii 2002 – 2004 a îndeplinit funcții de consilier la Cabinetul Ministrului și de secretar III, ulterior secretar II, în cadrul Direcției Analiză și Planificare Politică, respectiv Direcției NATO din cadrul Ministerului Afacerilor Externe. 

Este absolvent al Facultății de Științe Politice și Administrative a Universității din București și al Facultății de Drept din cadrul Universității Nicolae Titulescu, București. 

A absolvit cursuri ale Academiei Diplomatice a Ministerului Afacerilor Externe (2002), Academiei Diplomatice din Marea Britanie (2002) și Colegiului NATO de la Roma (2003).

S-a născut în 1975. Este căsătorit și are un băiat.","2019-08-31 21:27:23"
"78","Victor Alexandru Micula","Ministerul Afacerilor Externe","Secretar de stat","http://www.mae.ro/node/47526",,NULL,,,"Alexandru Victor Micula a fost numit, la 14 noiembrie 2018, în funcția de secretar de stat în cadrul în Ministerului Afacerilor Externe (MAE). Este diplomat de carieră și lucrează în MAE din anul 1996. Pe parcursul carierei sale diplomatice a îndeplinit responsabilități atât în Centrala MAE, cât și în serviciul diplomatic exterior. Începând cu anul 2008, deține gradul diplomatic de ambasador.

Ambasadorul Micula a mai deţinut funcţii de conducere în cadrul MAE, precum ar fi cele de secretar de stat (februarie 2016 - ianuarie 2018 şi noiembrie 2007 – iunie 2008), secretar general (iunie 2008 – aprilie 2009), subsecretar de stat (iunie – noiembrie 2007), director general (februarie – iunie 2007), director general adjunct (februarie – noiembrie 2018), director de cabinet şi purtător de cuvânt (ianuarie 2001 – octombrie 2002).

În ceea ce privește activitatea în cadrul serviciul diplomatic exterior, Alexandru Victor Micula a reprezentat România în calitate de ambasador în Ungaria (2011 – 2016), în Danemarca şi Islanda (2009 – 2011), precum și în Argentina şi Paraguay (2002 – 2007). Totodată, în perioada iunie 2014 - iunie 2016 a ocupat funcţia de secretar al Comisiei Dunării.

De asemenea, în intervalul august 1999 - octombrie 2002, Alexandru Victor Micula a îndeplinit funcții de secretar II, ulterior secretar I în cadrul Misiunii Permanente a României pe lângă Organizațiile Internaționale de la Viena, ocupând funcția de președinte al Comitetului Financiar Informal al OSCE, iar în perioada noiembrie 1997-august 1999, a fost secretar III și ulterior secretar II în cadrul Ambasadei României la Budapesta.

Ambasadorul Alexandru Victor Micula a primit următoarele decorații: Ordinul pentru Serviciul Meritoriu (NATO) - 2008, Ordinul Meritul Diplomatic (România) – 2007, Ordinul San Martin, Marea Stea (Republica Argentina) – 2007, Ordinul Serviciul Credincios (România) – 2002.

Este absolvent al Academiei de Studii Economice, Facultatea Economia Industriei, Construcţiilor şi Transporturilor (Bucureşti). De asemenea, a absolvit Institutul Naţional de Administraţie (București) și Centrul European pentru Studii de Securitate „George C. Marshall”, Economia Apărării (Garmisch-Partenkirchen, Germania).

Limbi străine: spaniolă, engleză (foarte bine), maghiară (satisfăcător)

S-a născut la Oradea, în 1966. Este căsătorit și are doi copii.","2019-08-31 21:27:58"
"79","Melania-Gabriela Ciot","Ministerul Afacerilor Externe","Secretar de stat","https://www.mae.ro/node/43594",,NULL,,,"Doamna Melania-Gabriela Ciot a fost numită în funcția de secretar de stat pentru afaceri europene, în cadrul Ministerului Afacerilor Externe, la data de 20 septembrie 2017.

Este conferențiar universitar doctor la Facultatea de Studii Europene a Universității Babeș-Bolyai Cluj-Napoca, iar în 2015 a obținut abilitarea pentru conducerea de doctorate în domeniul relații internaționale și studii europene.

În cadrul Facultății de Studii Europene este Directorul Școlii Doctorale „Paradigma Europeană” (relații internaționale și studii europene) și coordonează programele de masterat Management și negocieri internaționale și europene și Cultural Diplomacy and International Relations.

De asemenea, este coordonatoarea Centrului pentru Negocieri Internaționale și Europene, de la Universitatea Babeș-Bolyai Cluj-Napoca, și a secției de Diplomație Culturală (ICD Berlin, filiala Cluj-Napoca).

A obținut un doctorat în Relații Internaționale și Studii Europene (2012, Universitatea Babeș-Bolyai Cluj-Napoca) cu calificativul „Summa cum laudae” și un doctorat în Științe ale Educației (2009, Universiteit Ghent, Belgia).

Doamna Melania-Gabriela Ciot are o intensă activitate editorială și de cercetare, reflectată în publicarea a 10 cărți, în calitate de autor unic, 3 cărți, în calitate de coordonator, și mai mult de 30 de capitole aparținând unor edituri de prestigiu, naționale și internaționale. De asemenea, a publicat peste 50 de articole în importante reviste de cercetare, indexate în bazele de date internaționale.

A participat la numeroase conferințe științifice, în țară și în străinătate, și la proiecte cu finanțare externă sau națională, în calitate de manager, coordonator, sau membru al echipelor de cercetare.

Principalele sale teme de interes vizează: afacerile europene, negocierile internaționale și europene, procesul decizional în politica externă și internațională, strategii de luare a deciziei, idiosincrazii în procesul decizional al politicii externe.

În perioada mai 2014 – noiembrie 2015 a ocupat funcția de consilier pentru afaceri europene în cadrul cabinetelor miniștrilor pentru Societatea Informațională, Fonduri Europene și Finanțe Publice.

Din anul 2004 s-a alăturat eforturilor social-democraților de modernizare și dezvoltare a României, în vederea aderării și integrării acesteia în Uniunea Europeană și NATO.

 ","2019-08-31 21:28:24"
"80","Costin - Radu Canțăr","Ministerul Afacerilor Externe","Subsecretar de stat","https://www.mae.ro/node/46106",,NULL,,,"Costin - Radu Canțăr a fost numit în funcția de Agent guvernamental pentru Curtea de Justiție a Uniunii Europene și a Curții de Justiție a Asociației Europene a Liberului Schimb, cu rang de subsecretar de stat, la data de 16 mai 2018.

În perioada noiembrie 2013 – mai 2018, el a ocupat funcția de inspector de concurență în cadrul Consiliului Concurenței (Direcțiile Juridic – Contencios și Supraveghere Feroviară), având atribuții de: reprezentare a autorității de concurență în fața instanțelor judecătorești, analizarea și avizarea concentrărilor economice,  analizarea și elaborarea de propuneri în vederea emiterii de puncte de vedere sau recomandări pentru proiectele de acte normative supuse avizului Consiliului Concurenței (Ordonanțe ale Guvernului, Ordonanțe de Urgență ale Guvernului, Hotărâri de Guvern).

Este licențiat în științe juridice la Facultatea de Drept a Universității din Craiova și a obținut o diplomă de master în “Drepturile Omului”, în cadrul aceleiași universități.  

De asemenea, a mai absolvit cursurile de Retorică și exprimarea emoțiilor la Casa Paleologu ( București, 2017), Drept european al achizițiilor publice la European Academy of Law (Trier, Germania, 2016) și Tehnici de investigație, curs susținut de specialiști din cadrul U.S. Department of Justice  și F.B.I. (București, 2014).

Anterior angajării în cadrul Consiliului Concurenței, Costin-Radu Canțăr a fost avocat, în cadrul Baroului Dolj, colaborând cu mai multe societăți de profil și cabinete de avocatură din București și Craiova.

În calitate de Agent Guvernamental, Costin – Radu Canțăr asigură împreună cu Serviciul Contencios U.E. reprezentarea juridică a intereselor României în fața Curții de Justiție a Uniunii Europene, a celorlalte instituții ale Uniunii Europene, în cadrul procedurilor prevăzute la art. 218 alin. (11), art. 256, art. 258- 260, art. 263, art. 265 și art. 267-272 din Tratatul privind funcționarea Uniunii Europene, în legătură cu, după caz, etapele precontencioase și contencioase ale respectivelor proceduri, precum și în fața Curții de Justiție a Asociației Europene a Liberului Schimb.

De asemenea, Agentul Guvernamental coordonează și o structură specializată în compatibilizarea legislației naționale cu dreptul Uniunii.

S-a născut în anul 1985 și este vorbitor de engleză și spaniolă.","2019-08-31 21:29:10"
